ID,Name,place_id,place_name,review_id,review_link,name,reviewer_id,reviewer_profile,rating,review_text,original_language,review_translated_text,translated_language,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,response_from_owner_translated_text,avatar_link,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,experience_details,review_photos,review_origin
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VLMk1yXzdEbmRDMGFREAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLMk1yXzdEbmRDMGFREAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEK2Mr_7DndC0aQ%7C%7C?hl=en-GB,Frankie Tai,112147881780991107718,https://www.google.com/maps/contrib/112147881780991107718/reviews?hl=en-GB,5,,,,,a year ago,2025-05-08T06:14:57,,,,,https://lh3.googleusercontent.com/a/ACg8ocK5zXxPjAsDhFfXZAtxaUYX4l6KRxypa7jN9D2VM1VuSUwfoqVG=s1920,1,12,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":4},{""name"":""Group size"",""value"":""1 person""},{""name"":""Wait time"",""value"":""Up to 10 min""}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VQNm8zS3kxMTdUSWN3EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VQNm8zS3kxMTdUSWN3EAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEP6o3Ky117TIcw%7C%7C?hl=en-GB,Ma Christina,116025322813278719903,https://www.google.com/maps/contrib/116025322813278719903/reviews?hl=en-GB,5,Really nice food,en,,,a year ago,2025-05-07T04:19:07,,,,,https://lh3.googleusercontent.com/a/ACg8ocLjXfe_FsxOTdO-h7dJXOWRzJpqX0zpmNVaVWHFMD4-ZrdHsw=s1920,1,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Noise level"",""value"":""Moderate noise""},{""name"":""Group size"",""value"":""2 people""},{""name"":""Wait time"",""value"":""No wait""},{""name"":""Seating type"",""value"":""Outdoor patio / terrace""}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VLWHRndG1VMXA2bDRBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VLWHRndG1VMXA2bDRBRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEKXtgtmU1p6l4AE%7C%7C?hl=en-GB,kheong Chan,108250949395824826378,https://www.google.com/maps/contrib/108250949395824826378/reviews?hl=en-GB,5,,,,,a year ago,2025-05-07T02:21:42,,,,,https://lh3.googleusercontent.com/a/ACg8ocK-KsrrlSkEScOLGaSTN8y4H7cT7hVOOV1eKLfuXHv70mx4NA=s1920,1,2,,[],[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VPYk50SnltNDh1MG9RRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VPYk50SnltNDh1MG9RRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEObNtJym48u0oQE%7C%7C?hl=en-GB,1.0.,108974752169317533302,https://www.google.com/maps/contrib/108974752169317533302/reviews?hl=en-GB,5,The kolo mee is nice!,en,,,a year ago,2025-05-06T11:40:46,,,,,https://lh3.googleusercontent.com/a-/ALV-UjVxvMwaCtb5Q2PKZAfnEJ3ZtKh8p7q7lXau7SQtZLLHwjvEECE=s1920,11,17,1.0,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Dinner""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Group size"",""value"":""1 person, 2 people, 3-4 people""},{""name"":""Wait time"",""value"":""Up to 10 min""}]","[{""id"":""CIHM0ogKEJ7d6-eTttnLgQE"",""url"":""https://lh3.googleusercontent.com/grass-cs/ACvplmP7k8A1L3lNchtBjYNbogpNwU0x5o2mPReTUtBOCERKc4vLxvTAvY5ooBA-ubhFevqntNUnTxy3Vo1AhuV-Veh1O0saPnjSSsEATP2sheKTJD9gNR4CmKEfbiTvkzniNndFqNXCSw=k-no"",""caption"":null,""width"":1920,""height"":2560}]",google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJYVVfOVRQMXZDR0tnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJYVVfOVRQMXZDR0tnEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEIaU_9TP1vCGKg%7C%7C?hl=en-GB,EP TAN,107487629488142122590,https://www.google.com/maps/contrib/107487629488142122590/reviews?hl=en-GB,5,,,,,a year ago,2025-05-06T04:04:00,,,,,https://lh3.googleusercontent.com/a/ACg8ocImsb99ZeEy79-3NDBYJ8OMZ-M9WNaXBQWszIzmf6uho5L_=s1920,2,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTUNZem9hY0pBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZem9hY0pBEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMCYzoacJA%7C%7C?hl=en-GB,Gabriel Lee,104820787541572551632,https://www.google.com/maps/contrib/104820787541572551632/reviews?hl=en-GB,5,,,,,a year ago,2025-05-04T10:06:45,,,,,https://lh3.googleusercontent.com/a/ACg8ocLYKD3moCR0Y1WRevtCEht_rGBMAB3dAeWRu0LYX3ey2Re8Jg=s1920,93,119,1.0,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":4}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VJQ0FnTUNZcW8zVHh3RRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZcW8zVHh3RRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMCYqo3TxwE%7C%7C?hl=en-GB,"Pittawat ""SKY"" Boongratoke",101939677638791354278,https://www.google.com/maps/contrib/101939677638791354278/reviews?hl=en-GB,5,,,,,a year ago,2025-05-03T11:11:41,,,,,https://lh3.googleusercontent.com/a-/ALV-UjWzIAGAXhnjDhMA6pbdMHJ9Xg6u1G2adX96qSz3Fc5oEggSGoEy=s1920,0,0,,"[{""name"":""Food"",""value"":4},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTUNZcXZYNkhREAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZcXZYNkhREAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMCYqvX6HQ%7C%7C?hl=en-GB,Enzo DR,100622861695135313833,https://www.google.com/maps/contrib/100622861695135313833/reviews?hl=en-GB,5,Good,en,,,a year ago,2025-05-03T11:10:43,,,,,https://lh3.googleusercontent.com/a-/ALV-UjUeTt1YBO3bRD8IkZYm6-W1zdp712GvQvapoKOjam5xY-_LaJHY=s1920,15,2,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VJQ0FnTUNZckpDWXpRRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZckpDWXpRRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMCYrJCYzQE%7C%7C?hl=en-GB,Nicole Ng,101971204491182939791,https://www.google.com/maps/contrib/101971204491182939791/reviews?hl=en-GB,5,,,,,a year ago,2025-05-02T04:54:54,,,,,https://lh3.googleusercontent.com/a/ACg8ocLLBbNaDxDYXtIAmOSp6Czu8tZlZja4r-pRj16DbPOM-RhYPQ=s1920,11,24,1.0,"[{""name"":""Food"",""value"":4},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VJQ0FnTUNZek5EcnFnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZek5EcnFnRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMCYzNDrqgE%7C%7C?hl=en-GB,Kok Hou Cheng,113731656152741317257,https://www.google.com/maps/contrib/113731656152741317257/reviews?hl=en-GB,5,,,,,a year ago,2025-05-02T02:32:40,,,,,https://lh3.googleusercontent.com/a/ACg8ocJTf8zGiqBRbeyGkL4ejT8O_1gT6PDGj52RQarvrgkSCLUG2w=s1920,5,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VJQ0FnTUNZeFA3R3lRRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZeFA3R3lRRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMCYxP7GyQE%7C%7C?hl=en-GB,Gabbie Wei,114864343339463030714,https://www.google.com/maps/contrib/114864343339463030714/reviews?hl=en-GB,5,love their food!,en,,,a year ago,2025-05-01T11:10:46,,,,,https://lh3.googleusercontent.com/a/ACg8ocKdI2qECCJx7mTuQo7dNwxGIZqNm1ufO542jbtn-_5Z-gS_vg=s1920,15,0,1.0,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VJQ0FnTUNZdUpXMmpnRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNZdUpXMmpnRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMCYuJW2jgE%7C%7C?hl=en-GB,Shan Wenming,104077476177626860241,https://www.google.com/maps/contrib/104077476177626860241/reviews?hl=en-GB,5,,,,,a year ago,2025-05-01T05:55:12,,,,,https://lh3.googleusercontent.com/a-/ALV-UjU-7T_KKZd5qSK3vgfbpxEiLY9Bn0ExeQf4ShEotkbkykyDvD8B=s1920,2,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Noise level"",""value"":""Moderate noise""},{""name"":""Group size"",""value"":""2 people, 3-4 people""},{""name"":""Wait time"",""value"":""Up to 10 min""},{""name"":""Seating type"",""value"":""Outdoor patio / terrace""}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VJQ0FnTURvaDZxNzNRRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvaDZxNzNRRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDoh6q73QE%7C%7C?hl=en-GB,Michael,102541016475410581015,https://www.google.com/maps/contrib/102541016475410581015/reviews?hl=en-GB,5,,,,,a year ago,2025-04-29T11:54:26,,,,,https://lh3.googleusercontent.com/a-/ALV-UjXsyhQ90b4xEmkfhi9vKPy0zpyk8ersGBa6HJ2qsG33DvKUDDA=s1920,23,8,1.0,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":4},{""name"":""Atmosphere"",""value"":4}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvaDRxZlBnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvaDRxZlBnEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDoh4qfPg%7C%7C?hl=en-GB,Meghan Lim,108047537199697005421,https://www.google.com/maps/contrib/108047537199697005421/reviews?hl=en-GB,5,"opens late in NTU, had this for dinner. quick service and affordable food.",en,,,a year ago,2025-04-29T11:53:19,,,,,https://lh3.googleusercontent.com/a-/ALV-UjUql870XPfeH5Nq4VSYHkektDJF0S9j4piTDHYbSggBogCYpUpa=s1920,8,9,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]","[{""id"":""CIHM0ogKEICAgMDoh4qf_gE"",""url"":""https://lh3.googleusercontent.com/grass-cs/ACvplmOVL1USKy_OAqKEZxQsQ3jU4Y2KsYVIG8QFJV3Ur6xL90FdKAxOro9Qg06bfwFITebysD6zLk_8pmredTcuhQE5Fx3_v7BZZXXHd8-XDzC-RW_4QwHii0zBdwkWina3s4PhtWb2MQ=k-no"",""caption"":null,""width"":1920,""height"":1440}]",google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvcTdTR0hBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvcTdTR0hBEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDoq7SGHA%7C%7C?hl=en-GB,Marilyn,103282977423777466998,https://www.google.com/maps/contrib/103282977423777466998/reviews?hl=en-GB,3,It will be good if they start operating punctually at 8am as per their published hours.  Service staff were seen chit chatting behind the shuttles instead of opening the shuttles to start business.<br><br>You are operating in a school where lessons starts as early as .30am and it doesnt help students let aline affect you biz during morning peak.,en,,,a year ago,2025-04-29T00:04:27,,,,,https://lh3.googleusercontent.com/a/ACg8ocKJD2g_8NEEXMtEycMJnn9P8zCDHeh5fql-PPKwB6lKs0IVbw=s1920,2,0,,"[{""name"":""Food"",""value"":4},{""name"":""Service"",""value"":2},{""name"":""Atmosphere"",""value"":4}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvZ18zbWZBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvZ18zbWZBEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDog_3mfA%7C%7C?hl=en-GB,Yee Shan,111428616707173924750,https://www.google.com/maps/contrib/111428616707173924750/reviews?hl=en-GB,5,,,,,a year ago,2025-04-28T05:44:19,,,,,https://lh3.googleusercontent.com/a-/ALV-UjUORSM7HkrQI--4m-Aoq6EDNfE6uCLhuUvRKc4K5gMkZeMn3Yz_=s1920,4,3,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$1-10""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VJQ0FnTURvdGNyRHdBRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvdGNyRHdBRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDotcrDwAE%7C%7C?hl=en-GB,ena q,108988000065921155295,https://www.google.com/maps/contrib/108988000065921155295/reviews?hl=en-GB,5,,,,,a year ago,2025-04-27T08:26:16,,,,,https://lh3.googleusercontent.com/a-/ALV-UjUn2kiwPhOxT3ENVQMmgka_1S8H5bEsgTvEn8odTRBSHnz8U2w=s1920,2,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChdDSUhNMG9nS0VJQ0FnTURvMWRua25RRRAB,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvMWRua25RRRAB!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDo1dnknQE%7C%7C?hl=en-GB,Daniel Chan,114097043513420281656,https://www.google.com/maps/contrib/114097043513420281656/reviews?hl=en-GB,5,,,,,a year ago,2025-04-27T06:58:05,,,,,https://lh3.googleusercontent.com/a/ACg8ocL6N7PhdgqG-eIYdhZWMiN2NGnZiSfL3TEG5owUoUHrNe4KVA=s1920,2,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvMWFDOEd3EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvMWFDOEd3EAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDo1aC8Gw%7C%7C?hl=en-GB,Bryan Wong,106909630162218433538,https://www.google.com/maps/contrib/106909630162218433538/reviews?hl=en-GB,5,Great!,en,,,a year ago,2025-04-27T05:46:15,,,,,https://lh3.googleusercontent.com/a/ACg8ocKskAdIFSU7xh6vn6qgCz8voKiaYKixRb6O0nmjccW50DuR7Ms=s1920,3,2,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvdnBxYkF3EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvdnBxYkF3EAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDovpqbAw%7C%7C?hl=en-GB,Prarthana Prabhakaran,118210175028069682241,https://www.google.com/maps/contrib/118210175028069682241/reviews?hl=en-GB,5,,,,,a year ago,2025-04-25T10:10:38,,,,,https://lh3.googleusercontent.com/a-/ALV-UjX8J01V0xepOe_efq0aL0uGO7E7UIbGXETbpd9qOvDaNJYsnAmmGw=s1920,6,0,,[],[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvN3U2WkhnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvN3U2WkhnEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDo7u6ZHg%7C%7C?hl=en-GB,Eow Qiaosze,104853307226128427824,https://www.google.com/maps/contrib/104853307226128427824/reviews?hl=en-GB,5,,,,,a year ago,2025-04-25T04:29:38,,,,,https://lh3.googleusercontent.com/a/ACg8ocKKL8W21SMEU6Tiqyqh3GR4hELrcXTJyir_CDlqfNu5xoqQydjG=s1920,7,2,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvN3U3dGJREAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvN3U3dGJREAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDo7u7tbQ%7C%7C?hl=en-GB,Jazz,107587159037560153799,https://www.google.com/maps/contrib/107587159037560153799/reviews?hl=en-GB,5,,,,,a year ago,2025-04-25T04:27:41,,,,,https://lh3.googleusercontent.com/a-/ALV-UjU3oLr6rYP9C44IDY0CmuLtzg-0l-3xwmqPNNTn37_BmXLmJuJn=s1920,0,0,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvN3A3OFJBEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvN3A3OFJBEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDo7p78RA%7C%7C?hl=en-GB,CHEONG WING ER,106395699156394946263,https://www.google.com/maps/contrib/106395699156394946263/reviews?hl=en-GB,5,,,,,a year ago,2025-04-25T04:26:01,,,,,https://lh3.googleusercontent.com/a-/ALV-UjVRbtJ959v4QXT8C7Ivg9YAMyqvhQhMFXWPWy8xvc8AEZ9EBdtr=s1920,6,5,,"[{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvd3JqYWJnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvd3JqYWJnEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDowrjabg%7C%7C?hl=en-GB,Lim Jen,100062180625043176361,https://www.google.com/maps/contrib/100062180625043176361/reviews?hl=en-GB,5,,,,,a year ago,2025-04-23T03:56:31,,,,,https://lh3.googleusercontent.com/a/ACg8ocIGXBp0555U4i6K1eWRatSo6rJTwUIHpxgQ_RrSDIiewCy45w=s1920,6,0,,"[{""name"":""Order type"",""value"":""Takeaway""}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnSUNfclktMmZnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfclktMmZnEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgIC_rY-2fg%7C%7C?hl=en-GB,Bo Gui Yang,100900266324844365864,https://www.google.com/maps/contrib/100900266324844365864/reviews?hl=en-GB,5,,,,,Edited a year ago,2025-04-23T03:17:17,,,,,https://lh3.googleusercontent.com/a/ACg8ocJ_OnFqZLPljwfcyBPGnFxCSQfuUouao5kvtXPS0hCnKseLLA=s1920,1,0,,"[{""name"":""Order type"",""value"":""Takeaway""},{""name"":""Meal type"",""value"":""Lunch""},{""name"":""Price per person"",""value"":""$1-10""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Parking space"",""value"":""Plenty of parking""}]",[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvZ3ZQUEZ3EAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvZ3ZQUEZ3EAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDogvPPFw%7C%7C?hl=en-GB,Lu Xiu Fang,114993957901214178703,https://www.google.com/maps/contrib/114993957901214178703/reviews?hl=en-GB,5,,,,,a year ago,2025-04-23T03:12:17,,,,,https://lh3.googleusercontent.com/a-/ALV-UjUhcqlKsf2EI9V35ydLPVdcWHnykbZnVqjqj03I-r19t7YUTFbcLw=s1920,1,7,,[],[],google
V008,Blue Ocean Kopi & Toast,ChIJC9GkSwAP2jEROdVM59abOh4,Blue Ocean Kopi & Toast,ChZDSUhNMG9nS0VJQ0FnTURvME1YaFBnEAE,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURvME1YaFBnEAE!2m1!1s0x0:0x1e3a9bd6e74cd539!3m1!1s2@1:CIHM0ogKEICAgMDo0MXhPg%7C%7C?hl=en-GB,chua julie,117750694575642266739,https://www.google.com/maps/contrib/117750694575642266739/reviews?hl=en-GB,5,,,,,a year ago,2025-04-21T11:38:23,,,,,https://lh3.googleusercontent.com/a/ACg8ocIMDif3XbPF0ugJzpWEk_r6NgWivS8tKBn2Kt35-gmP6I4TYw=s1920,7,3,,"[{""name"":""Order type"",""value"":""Dine in""},{""name"":""Meal type"",""value"":""Dinner""},{""name"":""Price per person"",""value"":""$1-10""},{""name"":""Food"",""value"":5},{""name"":""Service"",""value"":5},{""name"":""Atmosphere"",""value"":5},{""name"":""Recommended dishes"",""value"":""Nasi Lemak Curry Chicken Set B""}]",[],google
